# =========================================================
# NIST Compounds
# Ncomp  Name                     density(g/cm^3)     I(eV)
# ==========================================================
 6     A-150_TISSUE            1.127             65.1
 4     N,N-DIMETHYL_FORMAMIDE 0.9487              66.6
              1     0.096523
              6     0.492965
              7     0.191625
              8     0.218887
 4     DIMETHYL_SULFOXIDE     1.1014              98.6
              1     0.077403
              6     0.307467
              8     0.204782
              16    0.410348
 2     ETHANE                 0.00125324          45.4
              1     0.201115
              6     0.798885
 3     ETHYL_ALCOHOL          0.7893              62.9
              1     0.131269
              6     0.521437
              8     0.347294
 3     ETHYL_CELLULOSE        1.13                69.3
              1     0.090027
              6     0.585182
              8     0.324791
 2     ETHYLENE               0.00117497          50.7
              1     0.143711
              6     0.856289
 4     EYE_LENS_ICRP          1.1                 73.3
              1     0.099269
              6     0.19371
              7     0.05327
              8     0.653751
 2     FERRIC_OXIDE           5.2                227.3
              8     0.300567
              26    0.699433
 2     FERROBORIDE            7.15               261
              5     0.162174
              26    0.837826
 2     FERROUS_OXIDE          5.7                248.6
              8     0.222689
              26    0.777311
 7     FERROUS_SULFATE        1.024               76.4
              1     0.108259
              7     2.7e-05
              8     0.878636
              11    2.2e-05
              16    0.012968
              17    3.4e-05
              26    5.4e-05
 3     FREON-12               1.12               143
              6     0.099335
              9     0.314247
              17    0.586418
 3     FREON-12B2             1.8               284.9
              6     0.057245
              9     0.181096
              35    0.761659
 3     FREON-13               0.95              126.6
              6     0.114983
              9     0.545621
              17    0.339396
 3     FREON-13B1             1.5               210.5
              6     0.080659
              9     0.382749
              35    0.536592
 3     FREON-13I1             1.8               293.5
              6     0.061309
              9     0.290924
              53    0.647767
 3     GADOLINIUM_OXYSULFIDE  7.44              493.3
              8     0.084528
              16    0.08469
              64    0.830782
 2     GALLIUM_ARSENIDE       5.31              384.9
              31    0.482019
              33    0.517981
 5     GEL_PHOTO_EMULSION     1.2914             74.8
              1     0.08118
              6     0.41606
              7     0.11124
              8     0.38064
              16    0.01088
 6     Pyrex_Glass             2.23             134
              5     0.0400639
              8     0.539561
              11    0.0281909
              13    0.011644
              14    0.377219
              19    0.00332099
 5     GLASS_LEAD              6.22             526.4
              8     0.156453
              14    0.080866
              22    0.008092
              33    0.002651
              82    0.751938
 4     GLASS_PLATE             2.4              145.4
              8     0.4598
              11    0.0964411
              14    0.336553
              20    0.107205
 3     GLUCOSE                 1.54              77.2
              1     0.071204
              6     0.363652
              8     0.565144
 4     GLUTAMINE               1.46              73.3
              1     0.0689651
              6     0.410926
              7     0.191681
              8     0.328427
 3     GLYCEROL                1.2613            72.6
              1     0.0875539
              6     0.391262
              8     0.521184
 4     GUANINE                 1.58              75
              1     0.033346
              6     0.39738
              7     0.463407
              8     0.105867
 4     GYPSUM                  2.32             129.7
              1     0.023416
              8     0.557572
              16    0.186215
              20    0.232797
 2     N-HEPTANE               0.68376           54.4
              1     0.160937
              6     0.839063
 2     N-HEXANE                0.6603            54
              1     0.163741
              6     0.836259
 4     KAPTON                  1.42              79.6
              1     0.026362
              6     0.691133
              7     0.07327
              8     0.209235
 3     LANTHANUM_OXYBROMIDE    6.28             439.7
              8     0.068138
              35    0.340294
              57    0.591568
 3     LANTHANUM_OXYSULFIDE    5.86             421.2
              8     0.0936
              16    0.093778
              57    0.812622
 2     LEAD_OXIDE              9.53             766.7
              8     0.071682
              82    0.928318
 3     LITHIUM_AMIDE           1.178             55.5
              1     0.087783
              3     0.302262
              7     0.609955
 3     LITHIUM_CARBONATE       2.11              87.9
              3     0.187871
              6     0.16255
              8     0.649579
 2     LITHIUM_FLUORIDE        2.635             94
              3     0.267585
              9     0.732415
 2     LITHIUM_HYDRIDE         0.82              36.5
              1     0.126797
              3     0.873203
 2     LITHIUM_IODIDE          3.494            485.1
              3     0.051858
              53    0.948142
 2     LITHIUM_OXIDE           2.013             73.6
              3     0.46457
              8     0.53543
 3     LITHIUM_TETRABORATE     2.44              94.6
              3     0.082085
              5     0.25568
              8     0.662235
13     LUNG_ICRP               1.05              75.3
              1     0.101278
              6     0.10231
              7     0.02865
              8     0.757072
              11    0.00184
              12    0.00073
              15    0.0008
              16    0.00225
              17    0.00266
              19    0.00194
              20    9e-05
              26    0.00037
              30    1e-05
 5     M3_WAX                  1.05              67.9
              1     0.114318
              6     0.655824
              8     0.0921831
              12    0.134792
              20    0.002883
 3     MAGNESIUM_CARBONATE     2.958            118
              6     0.142455
              8     0.569278
              12    0.288267
 2     MAGNESIUM_FLUORIDE      3                134.3
              9     0.609883
              12    0.390117
 2     MAGNESIUM_OXIDE         3.58             143.8
              8     0.396964
              12    0.603036
 3     MAGNESIUM_TETRABORATE   2.53             108.3
              5     0.240837
              8     0.62379
              12    0.135373
 2     MERCURIC_IODIDE         6.36             684.5
              53    0.55856
              80    0.44144
 2     METHANE                 0.000667151       41.7
              1     0.251306
              6     0.748694
 3     METHANOL                0.7914            67.6
              1     0.125822
              6     0.374852
              8     0.499326
 5     MIX_D_WAX               0.99              60.9
              1     0.13404
              6     0.77796
              8     0.03502
              12    0.038594
              22    0.014386
 6     MS20_TISSUE             1                 75.1
              1     0.081192
              6     0.583442
              7     0.017798
              8     0.186381
              12    0.130287
              17    0.0009
13     MUSCLE_SKELETAL_ICRP    1.04              75.3
              1     0.100637
              6     0.10783
              7     0.02768
              8     0.754773
              11    0.00075
              12    0.00019
              15    0.0018
              16    0.00241
              17    0.00079
              19    0.00302
              20    3e-05
              26    4e-05
              30    5e-05
 9     MUSCLE_STRIATED_ICRU    1.04              74.7
              1     0.101997
              6     0.123
              7     0.035
              8     0.729003
              11    0.0008
              12    0.0002
              15    0.002
              16    0.005
              19    0.003
 4     MUSCLE_WITH_SUCROSE     1.11              74.3
              1     0.0982341
              6     0.156214
              7     0.035451
              8     0.710101
 4     MUSCLE_WITHOUT_SUCROSE  1.07              74.2
              1     0.101969
              6     0.120058
              7     0.035451
              8     0.742522
 2     NAPHTHALENE             1.145             68.4
              1     0.062909
              6     0.937091
 4     NITROBENZENE            1.19867           75.8
              1     0.040935
              6     0.585374
              7     0.113773
              8     0.259918
 2     NITROUS_OXIDE           0.00183094        84.9
              7     0.636483
              8     0.363517
 4     NYLON-8062              1.08              64.3
              1     0.103509
              6     0.648416
              7     0.0995361
              8     0.148539
 4     NYLON-6/6               1.14              63.9
              1     0.097976
              6     0.636856
              7     0.123779
              8     0.141389
 4     NYLON-6/10              1.14              63.2
              1     0.107062
              6     0.680449
              7     0.099189
              8     0.1133
 4     NYLON-11_RILSAN         1.425             61.6
              1     0.115476
              6     0.720818
              7     0.0764169
              8     0.0872889
 2     OCTANE                  0.7026            54.7
              1     0.158821
              6     0.841179
 2     PARAFFIN                0.93              55.9
              1     0.148605
              6     0.851395
 2     N-PENTANE               0.6262            53.6
              1     0.167635
              6     0.832365
 8     PHOTO_EMULSION          3.815            331
              1     0.0141
              6     0.072261
              7     0.01932
              8     0.066101
              16    0.00189
              35    0.349103
              47    0.474105
              53    0.00312
 2     PLASTIC_SC_VINYLTOLUENE 1.032             64.7
              1     0.085
              6     0.915
 2     PLUTONIUM_DIOXIDE      11.46             746.5
              8     0.118055
              94    0.881945
 3     POLYACRYLONITRILE       1.17              69.6
              1     0.0569829
              6     0.679055
              7     0.263962
 3     POLYCARBONATE           1.2               73.1
              1     0.055491
              6     0.755751
              8     0.188758
 3     POLYCHLOROSTYRENE       1.3               81.7
              1     0.061869
              6     0.696325
              17    0.241806
 2     POLYETHYLENE  (C_2H_4)_N-Polyethylene
                                  0.94              57.4
              1     0.143711
              6     0.856289
 3     MYLAR                   1.4               78.7
              1     0.041959
              6     0.625016
              8     0.333025
 3     PLEXIGLASS              1.19              74
              1     0.080538
              6     0.599848
              8     0.319614
 3     POLYOXYMETHYLENE        1.425            77.4
              1     0.067135
              6     0.400017
              8     0.532848
 2     POLYPROPYLENE  (C_2H_4)_N-Polypropylene
                                  0.9              56.5
              1     0.143711
              6     0.856289
 2     POLYSTYRENE             1.06             68.7
              1     0.077418
              6     0.922582
 2     TEFLON                  2.2              99.1
              6     0.240183
              9     0.759817
 3     POLYTRIFLUOROCHLOROETHYLENE  
                                  2.1             120.7
              6     0.20625
              9     0.489354
              17    0.304395
 3     POLYVINYL_ACETATE       1.19             73.7
              1     0.070245
              6     0.558066
              8     0.371689
 3     POLYVINYL_ALCOHOL       1.3              69.7
              1     0.091517
              6     0.545298
              8     0.363185
 3     POLYVINYL_BUTYRAL       1.12             67.2
              1     0.092802
              6     0.680561
              8     0.226637
 3     POLYVINYL_CHLORIDE      1.3             108.2
              1     0.04838
              6     0.38436
              17    0.56726
 3     POLYVINYLIDENE_CHLORIDE 1.7             134.3
              1     0.020793
              6     0.247793
              17    0.731414
 3     POLYVINYLIDENE_FLUORIDE 1.76             88.8
              1     0.03148
              6     0.375141
              9     0.593379
 4     POLYVINYL_PYRROLIDONE   1.25             67.7
              1     0.081616
              6     0.648407
              7     0.126024
              8     0.143953
 2     POTASSIUM_IODIDE        3.13            431.9
              19    0.235528
              53    0.764472
 2     POTASSIUM_OXIDE         2.32            189.9
              8     0.169852
              19    0.830148
 2     PROPANE                 0.00187939       47.1
              1     0.182855
              6     0.817145
 2     lPROPANE                0.43             52
              1     0.182855
              6     0.817145
 3     N-PROPYL_ALCOHOL        0.8035           61.1
              1     0.134173
              6     0.599595
              8     0.266232
 3     PYRIDINE                0.9819           66.2
              1     0.06371
              6     0.759217
              7     0.177073
 2     RUBBER_BUTYL            0.92             56.5
              1     0.143711
              6     0.856289
 2     RUBBER_NATURAL          0.92             59.8
              1     0.118371
              6     0.881629
 3     RUBBER_NEOPRENE         1.23             93
              1     0.05692
              6     0.542646
              17    0.400434
 2     SILICON_DIOXIDE  SiO_2  2.32            139.2
              8     0.532565
              14    0.467435
 2     SILVER_BROMIDE          6.473           486.6
              35    0.425537
              47    0.574463
 2     SILVER_CHLORIDE         5.56            398.4
              17    0.247368
              47    0.752632
 3     SILVER_HALIDES          6.47            487.1
              35    0.422895
              47    0.573748
              53    0.003357
 2     SILVER_IODIDE           6.01            543.5
              47    0.459458
              53    0.540542
13     SKIN_ICRP               1.1              72.7
              1     0.100588
              6     0.22825
              7     0.04642
              8     0.619002
              11    7e-05
              12    6e-05
              15    0.00033
              16    0.00159
              17    0.00267
              19    0.00085
              20    0.00015
              26    1e-05
              30    1e-05
 3     SODIUM_CARBONATE        2.532           125
              6     0.113323 
              8     0.452861
              11    0.433815
 2     SODIUM_IODIDE           3.667           452
              11    0.153373
              53    0.846627
 2     SODIUM_MONOXIDE         2.27            148.8
              8     0.258143
              11    0.741857
 3     SODIUM_NITRATE          2.261          114.6
              7     0.164795
              8     0.56472
              11    0.270485
 2     STILBENE                0.9707          67.7
              1     0.067101
              6     0.932899
 3     SUCROSE                 1.5805          77.5
              1     0.064779
              6     0.42107
              8     0.514151
 2     TERPHENYL               1.234           71.7
              1     0.044543
              6     0.955457
13     TESTES_ICRP             1.04            75
              1     0.104166
              6     0.09227
              7     0.01994
              8     0.773884
              11    0.00226
              12    0.00011
              15    0.00125
              16    0.00146
              17    0.00244
              19    0.00208
              20    0.0001
              26    2e-05
              30    2e-05
 2     TETRACHLOROETHYLENE     1.625          159.2
              6     0.144856
              17    0.855144
 2     THALLIUM_CHLORIDE       7.004          690.3
              17    0.147822
              81    0.852178
13     TISSUE_SOFT_ICRP        1               72.3
              1     0.104472
              6     0.23219
              7     0.02488
              8     0.630238
              11    0.00113
              12    0.00013
              15    0.00133
              16    0.00199
              17    0.00134
              19    0.00199
              20    0.00023
              26    5e-05
              30    3e-05
 4     TISSUE_SOFT_ICRU-4      1               74.9
              1     0.101172
              6     0.111
              7     0.026
              8     0.761828
 4     TISSUE-METHANE          0.00106409      61.2
              1     0.101869
              6     0.456179
              7     0.035172
              8     0.40678
 4     TISSUE-PROPANE          0.00182628      59.5
              1     0.102672
              6     0.56894
              7     0.035022
              8     0.293366
 2     TITANIUM_DIOXIDE        4.26           179.5
              8     0.400592
              22    0.599408
 2     TOLUENE                 0.8669          62.5
              1     0.08751
              6     0.91249
 3     TRICHLOROETHYLENE       1.46           148.1
              1     0.007671
              6     0.182831
              17    0.809498
 4     TRIETHYL_PHOSPHATE      1.07            81.2
              1     0.082998
              6     0.395628
              8     0.351334
              15    0.17004
 2     TUNGSTEN_HEXAFLUORIDE   2.4            354.4
              9     0.382723
              74    0.617277
 2     URANIUM_DICARBIDE      11.28           752
              6     0.091669
              92    0.908331
 2     URANIUM_MONOCARBIDE    13.63           862
              6     0.048036
              92    0.951964
 2     URANIUM_OXIDE          10.96           720.6
              8     0.118502
              92    0.881498
 4     UREA                    1.323           72.8
              1     0.067131
              6     0.199999
              7     0.466459
              8     0.266411
 4     VALINE                  1.23            67.7
              1     0.0946409
              6     0.512644
              7     0.119565
              8     0.27315
 3     VITON                   1.8             98.6
              1     0.009417
              6     0.280555
              9     0.710028
 2     WATER  H_2O             1               75
              1     0.111894
              8     0.888106
 2     WATER_VAPOR  H_2O-Gas   0.000756182     71.6
              1     0.111894
              8     0.888106
 2     XYLENE                  0.87            61.8
              1     0.094935
              6     0.905065
 1     GRAPHITE  Graphite     1.7              78
# ==========================================================
